id,joined,leaved
324,1446183008273,1446183008584
325,1446183881766,1446183882084
326,1446184192395,1446184192583
327,1446184206640,1446184207755
328,1446184222892,1446184223646
329,1446185167481,1446185169348
330,1446185513392,1446185513828
331,1446185775333,1446185787861
332,1446185948912,1446185949494
333,1446185949856,1446185950197
334,1446187223198,1446187223534
336,1446187475450,1446187476052
335,1446187471963,1446187473164
337,1446187505531,1446187507922
338,1446187509914,1446187510402
339,1446187533991,1446187536588
340,1446187555373,1446187558719
341,1446187558479,1446187559597
342,1446187654558,1446187655285
343,1446188226960,1446188227805
344,1446188349882,1446188350367
345,1446192640091,1446192640760
346,1446193008893,1446193009509
347,1446193108363,1446193109190
349,1446195844548,1446195844967
350,1446196188246,1446196189113
352,1446197193216,1446197193378
351,1446197191379,1446197192791
356,1446197609475,1446197610267
361,1446221302157,1446221303116
364,1446250863754,1446250863786
365,1446251865912,1446251870462
366,1446251872837,1446251873744
367,1446251879767,1446251880321
368,1446251883772,1446251889070
369,1446251893803,1446251897815
370,1446251984062,1446251984258
371,1446260060964,1446260061668
372,1446274235706,1446274236970
373,1446275191516,1446275191545
391,1446285410673,1446285413838
392,1446285514258,1446285515300
451,1446293882915,1446293882942
452,1446293955831,1446293956705
453,1446293961667,1446293989832
460,1446294617202,1446294617455
526,1446309096568,1446309097177
527,1446338733967,1446338735084
528,1446338738009,1446338740545
529,1446338748567,1446338749297
530,1446338753690,1446338754781
531,1446338773739,1446338774488
532,1446338781601,1446338782148
533,1446338786170,1446338786520
534,1446338804389,1446338805125
535,1446338820434,1446338821523
536,1446338828455,1446338829184
537,1446338844144,1446338844535
538,1446338848181,1446338848920
539,1446339093567,1446339093950
540,1446352248389,1446352248421
541,1446359274922,1446359276222
542,1446366341837,1446366342375
544,1446367371757,1446367371862
543,1446367371594,1446367371649
545,1446367375805,1446367376352
546,1446367384931,1446367397275
547,1446372281654,1446372282265
548,1446372481483,1446372482809
550,1446372569183,1446372570356
551,1446372570692,1446372571424
552,1446372571254,1446372572363
553,1446381446706,1446381447612
561,1446386125194,1446386125942
563,1446387695448,1446387697419
564,1446387806150,1446387806838
568,1446425222903,1446425223419
569,1446425291246,1446425292155
570,1446425327724,1446425329664
571,1446425453504,1446425455129
572,1446427537883,1446427538415
573,1446430944097,1446430947430
576,1446431590050,1446431591102
574,1446431587128,1446431588111
575,1446431589522,1446431589614
577,1446433059706,1446433060428
578,1446433265634,1446433265667
579,1446436958133,1446436958571
580,1446438842169,1446438844678
581,1446438900039,1446438901122
582,1446439292615,1446439293540
583,1446439969419,1446439969961
584,1446440190038,1446440190962
585,1446440228710,1446440229826
586,1446441836478,1446441839953
587,1446441842673,1446441853373
588,1446442692518,1446442693846
589,1446443301097,1446443301580
590,1446443510791,1446443510841
591,1446443733058,1446443733850
592,1446444761929,1446444762485
593,1446444762564,1446444763398
594,1446445373788,1446445374378
595,1446447292421,1446447293254
596,1446447384663,1446447385889
597,1446447414830,1446447416045
598,1446447429096,1446447429648
599,1446447466826,1446447467933
600,1446447868486,1446447869213
601,1446447970741,1446447972804
602,1446447984983,1446447985457
603,1446448044574,1446448046824
604,1446449909900,1446449911202
606,1446451851816,1446451852945
607,1446452020145,1446452020490
610,1446454433882,1446454435312
611,1446454454461,1446454454710
612,1446454458298,1446454570156
613,1446455064448,1446455064780
614,1446455138872,1446455139058
615,1446455197408,1446455199596
616,1446455203081,1446455203817
617,1446455214365,1446455216179
618,1446455235202,1446455235242
619,1446455253846,1446455254865
620,1446455257474,1446455257665
621,1446455308910,1446455309816
622,1446455318478,1446455319186
624,1446455648037,1446455649365
623,1446455646353,1446455647247
627,1446456499185,1446456499443
628,1446456576327,1446456576918
629,1446456594599,1446456594631
630,1446456837238,1446456838209
631,1446457059516,1446457059612
632,1446457059884,1446457060053
633,1446458202063,1446458202099
634,1446459696337,1446459696434
635,1446459716454,1446459716925
638,1446460411510,1446460411571
639,1446462916733,1446462923729
640,1446464217777,1446464218374
641,1446464327591,1446464328062
642,1446464332865,1446464332879
643,1446465295442,1446465295910
644,1446465737583,1446465738579
645,1446466759183,1446466761733
646,1446466899630,1446466899670
647,1446467787529,1446467788539
648,1446468536123,1446468536768
649,1446468764588,1446468764631
650,1446472685822,1446472685931
662,1446478031576,1446478032759
663,1446479586804,1446479587368
664,1446479600296,1446479600648
665,1446506688056,1446506689044
666,1446506697342,1446506697648
667,1446506783036,1446506783878
668,1446506821531,1446506821584
669,1446506957737,1446506958234
670,1446509150693,1446509151350
671,1446516620630,1446516621412
672,1446519998796,1446519999789
673,1446520083418,1446520085185
674,1446520092527,1446520093827
675,1446522489199,1446522489287
677,1446522489770,1446522490099
678,1446522491376,1446522492983
679,1446522619568,1446522620601
680,1446522625975,1446522626952
681,1446522661776,1446522661838
682,1446522963342,1446522963390
683,1446524184500,1446524184941
684,1446525242606,1446525243343
685,1446525446091,1446525446114
686,1446526167345,1446526167398
687,1446526952939,1446526954213
688,1446527784378,1446527785495
689,1446527818491,1446527818768
690,1446527822867,1446527823441
691,1446528235310,1446528236211
692,1446528755717,1446528756582
693,1446528779808,1446528780363
694,1446529051319,1446529053470
695,1446529771227,1446529771632
697,1446529856964,1446529858965
698,1446529893276,1446529893404
699,1446529947620,1446529948588
700,1446533773403,1446533774240
701,1446533927251,1446533927938
702,1446533942587,1446533942690
703,1446534029554,1446534030552
704,1446534191489,1446534192799
705,1446534204679,1446534205105
706,1446534218210,1446534220087
707,1446534231693,1446534233644
708,1446535488195,1446535488605
709,1446535555492,1446535555891
710,1446535574473,1446535575906
711,1446535669220,1446535669403
712,1446535753114,1446535753775
713,1446537218846,1446537220047
714,1446537285621,1446537286561
715,1446537289643,1446537290609
720,1446539130981,1446539131559
721,1446539336497,1446539337693
722,1446539723507,1446539726737
723,1446539751982,1446539752696
725,1446540757071,1446540757103
727,1446541720718,1446541721402
728,1446541811695,1446541812384
731,1446542526472,1446542527106
732,1446542546718,1446542546745
733,1446542563475,1446542564086
735,1446542570267,1446542576340
736,1446542579962,1446542581702
734,1446542567501,1446542588843
737,1446542584403,1446542589824
738,1446542599482,1446542605687
739,1446542633443,1446542634055
740,1446542656589,1446542657795
743,1446542949457,1446542949836
762,1446552931415,1446552931987
763,1446552944764,1446552954200
764,1446552956069,1446552963634
765,1446552967616,1446552968491
766,1446552979687,1446552982719
767,1446553013604,1446553019932
768,1446554039958,1446554040658
770,1446554299499,1446554300347
772,1446557119878,1446557119932
773,1446557650609,1446557650950
811,1446559669657,1446559672214
812,1446559845385,1446559846618
813,1446560502420,1446560503033
814,1446560593199,1446560594337
816,1446560991432,1446560992409
817,1446561962586,1446561963183
819,1446562641005,1446562641398
820,1446565529073,1446565529129
827,1446571027079,1446571027113
830,1446599845344,1446599845548
832,1446604258788,1446604259318
831,1446604247856,1446604275696
833,1446604318370,1446604324603
834,1446604325156,1446604328541
835,1446604378775,1446604380500
836,1446605791402,1446605793119
837,1446608312275,1446608312561
838,1446609636355,1446609637289
839,1446610136156,1446610136439
840,1446610216581,1446610217899
841,1446610275131,1446610281272
842,1446610332002,1446610332908
843,1446610462770,1446610463698
844,1446610480828,1446610481274
845,1446610550505,1446610551247
846,1446610617216,1446610619471
847,1446610730583,1446610731348
848,1446611113313,1446611113914
849,1446611253161,1446611253898
850,1446611263712,1446611264661
851,1446611267924,1446611268957
852,1446611969713,1446611970155
853,1446615835302,1446615836669
854,1446616624342,1446616625539
855,1446618313678,1446618314580
856,1446620186876,1446620187365
857,1446620575063,1446620575309
858,1446620712914,1446620714276
859,1446620900548,1446620902906
860,1446620908429,1446620908740
861,1446620939028,1446620940158
862,1446620956759,1446620957638
863,1446621036645,1446621037464
864,1446621177140,1446621177847
865,1446621270898,1446621271462
866,1446621628109,1446621628449
867,1446621712877,1446621721531
868,1446621888105,1446621888142
869,1446623030081,1446623030246
870,1446623032985,1446623033668
871,1446623050126,1446623050590
872,1446623172864,1446623173442
873,1446623184596,1446623187479
875,1446623349986,1446623351382
941,1446624132826,1446624133298
942,1446624171270,1446624171472
943,1446624278481,1446624279152
944,1446624493248,1446624493453
945,1446625599614,1446625599717
946,1446626315050,1446626315661
947,1446626320884,1446626321870
948,1446626393719,1446626394194
956,1446627728272,1446627729056
957,1446628965467,1446628967701
958,1446628971532,1446628971753
959,1446629001606,1446629006827
960,1446629012782,1446629014123
961,1446629016209,1446629017584
962,1446629142431,1446629144006
963,1446633217100,1446633217732
964,1446635560647,1446635561698
965,1446635791423,1446635791998
966,1446636670752,1446636671499
967,1446636808403,1446636809145
968,1446636834301,1446636834781
969,1446636985262,1446637013451
970,1446637190397,1446637190805
972,1446638614439,1446638615687
973,1446638637972,1446638638621
975,1446639006201,1446639007636
976,1446640638946,1446640640477
977,1446640870027,1446640870477
978,1446641101607,1446641102492
979,1446641184638,1446641185305
980,1446641365807,1446641366714
982,1446642081571,1446642082197
983,1446642083425,1446642084204
984,1446645024162,1446645024195
987,1446653533713,1446653534037
988,1446653642565,1446653643135
989,1446653663561,1446653664464
990,1446654267322,1446654268442
993,1446656447918,1446656447944
994,1446656449932,1446656451775
995,1446656635933,1446656637766
996,1446656651527,1446656698384
997,1446657369066,1446657369551
1000,1446678611760,1446678612287
1001,1446678723502,1446678724470
1005,1446688837701,1446688837726
1006,1446688842268,1446688842285
1007,1446689039550,1446689039893
1008,1446690974442,1446690975671
1009,1446693166112,1446693167001
1010,1446693169582,1446693170937
1011,1446694734507,1446694734546
1012,1446696652032,1446696653829
1013,1446696694701,1446696695911
1014,1446696898535,1446696899029
1015,1446696913713,1446696913755
1016,1446696913892,1446696914164
1017,1446697753059,1446697753470
1018,1446698190899,1446698191352
1020,1446703406494,1446703406527
1021,1446705047656,1446705048178
1022,1446705202748,1446705203775
1023,1446705225256,1446705225284
1024,1446705292538,1446705292791
1025,1446705553649,1446705554202
1026,1446705618900,1446705619475
1027,1446705687376,1446705687747
1028,1446706390426,1446706391583
1029,1446706420378,1446706420427
1030,1446706432793,1446706433300
1031,1446706433868,1446706435528
1032,1446707908432,1446707909735
1033,1446713611640,1446713612845
1034,1446713737842,1446713738173
1035,1446713940643,1446713941572
1036,1446713996699,1446714008224
1037,1446714174822,1446714175957
1038,1446714334373,1446714338373
1039,1446714367828,1446714369061
1040,1446714391828,1446714393325
1041,1446714437580,1446714437627
1042,1446714438111,1446714438359
1043,1446714460407,1446714460494
1044,1446714468270,1446714468559
1045,1446714469179,1446714470049
1046,1446714471189,1446714473368
1047,1446714474147,1446714474646
1124,1446714953357,1446714953410
1125,1446715239476,1446715240582
1126,1446715528877,1446715528910
1127,1446715625326,1446715625354
1128,1446715670177,1446715672108
1129,1446715677227,1446715677312
1130,1446715790634,1446715791926
1131,1446715795064,1446715795751
1132,1446715847068,1446715847381
1133,1446716153033,1446716153578
1134,1446726643711,1446726643745
1135,1446766747703,1446766748583
1136,1446766781957,1446766782905
1137,1446769729478,1446769730515
1138,1446774443677,1446774455371
1139,1446774546053,1446774546454
1140,1446774660165,1446774666389
1141,1446775615674,1446775616387
1142,1446781263715,1446781263742
1143,1446783550942,1446783552248
1144,1446783577018,1446783578171
1145,1446783962286,1446783962901
1147,1446785434958,1446785435936
1148,1446786811946,1446786812342
1149,1446786824016,1446786824993
1150,1446790081616,1446790082809
1151,1446790236765,1446790237777
1152,1446791501273,1446791501847
1153,1446792482311,1446792483225
1154,1446796837867,1446796839240
1155,1446797571806,1446797572676
1156,1446798994673,1446798996208
1157,1446799259972,1446799260423
1159,1446799525878,1446799525915
1160,1446799931693,1446799932520
1161,1446800074825,1446800074882
1162,1446800076276,1446800077004
1163,1446801905145,1446801907528
1164,1446802107532,1446802108633
1165,1446802108464,1446802108480
1175,1446807555754,1446807556806
1182,1446821124678,1446821124705
1185,1446830991979,1446830992709
